doc_id,split,token_count,p_span_count,i_span_count,o_span_count,total_span_count,has_overlap,overlap_token_count
2871945,train,372,4,10,8,22,True,3
2881132,train,171,5,4,4,13,True,3
288173,train,188,4,15,6,25,False,0
2882234,train,106,2,6,3,11,True,5
288486,train,184,2,10,6,18,True,7
2885607,train,11,1,1,1,3,True,2
2885887,train,11,1,1,0,2,True,4
2890442,train,327,2,18,16,36,False,0
2891940,train,139,1,6,3,10,True,19
2895910,train,195,3,6,4,13,False,0
2915887,train,122,1,6,3,10,False,0
2928074,train,298,3,3,3,9,False,0
2932908,train,109,4,1,4,9,True,5
2936772,train,215,1,7,11,19,True,4
2939214,train,110,2,6,3,11,False,0
2943781,train,244,5,9,6,20,True,2
2947151,train,203,2,4,1,7,True,2
2949396,train,235,3,4,7,14,False,0
2956874,train,301,1,6,8,15,False,0
2959901,train,265,3,9,2,14,False,0
2963645,train,205,2,5,8,15,False,0
2968595,train,228,3,8,9,20,False,0
2973215,train,308,6,1,4,11,False,0
2975949,train,386,2,15,8,25,False,0
2975995,train,256,2,12,13,27,True,3
2990708,train,238,2,3,5,10,False,0
3001523,train,248,3,8,8,19,False,0
3010510,train,169,3,9,4,16,True,9
3030386,train,176,4,6,5,15,True,3
3056498,train,191,2,6,7,15,True,2
305873,train,28,1,1,1,3,True,2
3059450,train,102,3,6,3,12,True,8
3063541,train,151,1,3,3,7,False,0
3065176,train,18,1,1,0,2,False,0
3073441,train,15,1,1,1,3,True,3
3075724,train,199,3,1,3,7,False,0
3076138,train,13,1,1,0,2,False,0
3081148,train,300,1,8,5,14,False,0
3085131,train,146,2,7,3,12,False,0
3089050,train,173,1,9,5,15,False,0
3089263,train,20,1,1,1,3,True,8
3098341,train,143,2,2,6,10,True,2
3098997,train,177,2,4,7,13,False,0
3103932,train,284,4,8,9,21,False,0
3108794,train,205,4,9,3,16,True,2
3112261,train,153,1,6,7,14,False,0
3114351,train,186,2,6,4,12,True,8
3116609,train,305,2,14,4,20,True,5
3117477,train,297,1,3,9,13,True,3
3119086,train,7,1,1,0,2,False,0
3122275,train,239,2,5,7,14,True,2
3123115,train,101,1,4,4,9,False,0
3124456,train,289,4,5,20,29,True,2
3131904,train,320,3,10,2,15,True,6
3132778,train,9,1,2,1,4,True,5
3134815,train,338,2,5,11,18,False,0
3137065,train,287,2,15,15,32,True,17
3139179,train,347,6,12,7,25,False,0
3146231,train,195,5,10,7,22,True,9
3156347,train,10,1,1,1,3,True,2
3166942,train,221,5,10,7,22,True,5
3168620,train,182,4,5,6,15,True,3
3174738,train,260,2,7,9,18,False,0
3180669,train,226,3,11,7,21,True,2
3183852,train,169,3,4,6,13,True,5
3189201,train,182,5,3,9,17,True,4
3207656,train,79,2,1,1,4,True,10
3220672,train,118,4,4,4,12,True,2
3236940,train,198,3,10,3,16,True,2
3260083,train,319,3,11,7,21,True,4
3277760,train,115,2,3,4,9,True,5
3278754,train,234,3,9,8,20,False,0
3278798,train,427,4,13,5,22,True,5
3279698,train,316,3,8,8,19,True,13
3284632,train,145,2,2,3,7,False,0
3286673,train,358,6,10,8,24,True,3
3287226,train,388,3,7,11,21,False,0
3287907,train,406,5,25,23,53,True,12
3287999,train,149,1,3,6,10,False,0
3292597,train,297,1,11,5,17,False,0
3296982,train,191,4,4,6,14,True,2
3299950,train,15,1,2,1,4,True,2
3300426,train,151,3,3,5,11,False,0
3300436,train,167,4,2,6,12,False,0
3303886,train,345,3,5,17,25,True,7
3304622,train,173,4,6,2,12,False,0
3305203,train,22,2,0,0,2,False,0
3306431,train,42,2,3,2,7,True,1
3307414,train,203,3,8,4,15,False,0
3307623,train,68,2,3,2,7,True,6
3307842,train,239,2,11,4,17,True,2
3313023,train,252,3,7,7,17,True,1
3314516,train,240,2,4,1,7,False,0
3314599,train,16,1,2,1,4,True,2
3315991,train,8,1,1,1,3,False,0
3318754,train,174,4,3,1,8,False,0
3319640,train,279,2,12,6,20,False,0
3324498,train,12,1,1,2,4,True,3
3331506,train,12,1,1,0,2,True,4
3333530,train,231,2,3,8,13,True,2
3337028,train,200,3,8,2,13,True,12
3341795,train,13,1,1,1,3,True,4
3342655,train,196,2,5,6,13,True,9
3353525,train,283,4,6,6,16,False,0
3370523,train,134,4,8,5,17,False,0
3382462,train,329,2,8,15,25,False,0
3385217,train,226,4,9,3,16,True,4
339662,train,144,4,2,2,8,False,0
3410812,train,144,2,5,3,10,True,30
341733,train,165,1,2,9,12,True,3
341946,train,7,1,2,0,3,True,4
3430295,train,111,1,5,3,9,False,0
3434628,train,85,2,4,1,7,False,0
3447334,train,71,3,4,3,10,True,6
345802,train,16,1,1,0,2,False,0
3475309,train,327,3,7,9,19,True,14
347921,train,161,3,6,2,11,False,0
3503390,train,283,4,3,10,17,True,51
350565,train,191,4,8,6,18,True,4
3516395,train,101,2,7,2,11,True,5
3516608,train,294,2,5,10,17,False,0
3519095,train,285,2,5,10,17,False,0
3519550,train,185,4,7,4,15,True,4
352099,train,217,6,11,4,21,True,6
3528402,train,154,5,10,5,20,True,4
3531514,train,72,2,2,2,6,False,0
3532353,train,148,6,5,2,13,True,5
3533340,train,167,2,1,7,10,True,3
3535021,train,225,4,11,5,20,True,21
3538985,train,144,3,9,2,14,True,2
3539897,train,261,3,13,12,28,True,2
3541596,train,190,3,8,8,19,True,3
3541602,train,207,3,10,4,17,True,5
3543069,train,214,6,7,5,18,True,1
3544187,train,306,4,5,5,14,False,0
3545842,train,338,5,4,5,14,True,1
3546120,train,309,3,4,8,15,False,0
3548346,train,353,1,4,15,20,False,0
3548803,train,234,4,1,5,10,True,4
3549874,train,15,1,1,1,3,False,0
3550340,train,372,3,2,5,10,False,0
3553277,train,199,3,10,5,18,False,0
3556337,train,172,5,6,4,15,True,5
3557014,train,404,5,20,8,33,True,7
3563413,train,233,2,2,5,9,True,9
3586567,train,91,3,4,2,9,False,0
3594511,train,279,3,2,14,19,False,0
3602307,train,17,1,1,1,3,False,0
3602327,train,13,1,1,1,3,False,0
3608343,train,453,3,4,11,18,True,2
3617996,train,158,2,5,2,9,False,0
3624669,train,279,2,14,6,22,True,3
3630589,train,170,2,7,5,14,True,2
3653128,train,294,3,9,5,17,False,0
3673207,train,227,2,7,5,14,False,0
3675403,train,143,2,4,7,13,False,0
3690941,train,186,2,10,3,15,False,0
3704665,train,311,2,3,3,8,False,0
3710012,train,265,3,8,11,22,False,0
3715614,train,16,1,1,0,2,False,0
371644,train,158,3,5,4,12,True,6
3732715,train,320,3,10,13,26,False,0
3739807,train,200,4,9,3,16,True,10
3741313,train,8,1,2,1,4,True,2
3745846,train,237,4,10,6,20,True,3
375690,train,192,3,6,7,16,True,4
3803417,train,145,3,8,4,15,False,0
380614,train,164,4,10,8,22,True,12
3812946,train,282,2,4,10,16,True,1
3816105,train,309,2,9,6,17,True,5
3818024,train,171,2,1,9,12,False,0
3825543,train,142,2,6,4,12,True,4
3830804,train,260,7,8,7,22,True,3
3839157,train,270,4,2,6,12,False,0
384024,train,197,3,10,6,19,True,3
384574,train,199,3,3,5,11,True,15
3859359,train,442,2,9,12,23,True,2
387204,train,227,2,10,9,21,False,0
3877292,train,131,1,4,5,10,True,1
3881176,train,202,4,7,10,21,True,2
3882217,train,472,4,11,12,27,True,11
3884411,train,145,2,2,7,11,True,10
3885290,train,10,1,1,0,2,False,0
3885865,train,83,1,4,4,9,False,0
3886510,train,15,1,1,1,3,True,4
3890395,train,328,3,9,7,19,False,0
389265,train,284,1,5,11,17,False,0
3895875,train,240,3,8,9,20,True,2
3896455,train,364,6,4,6,16,True,21
3900301,train,209,3,7,6,16,False,0
3903063,train,417,3,6,9,18,False,0
3911965,train,189,3,9,6,18,True,6
3923528,train,8,1,1,0,2,False,0
3926042,train,195,2,8,7,17,True,2
392623,train,170,1,9,7,17,True,2
3931144,train,303,2,12,1,15,False,0
393286,train,117,2,10,5,17,True,2
3940160,train,10,1,1,0,2,True,1
3950826,train,146,3,2,4,9,True,14
3954130,train,319,2,3,9,14,False,0
3957541,train,131,7,4,2,13,True,10
3960619,train,249,2,4,8,14,True,4
396063,train,235,2,5,11,18,False,0
396086,train,274,2,6,10,18,False,0
3962622,train,227,2,8,5,15,True,2
3963358,train,490,1,6,10,17,True,23
3976757,train,177,1,4,3,8,False,0
3998250,train,10,1,1,1,3,True,2
4004503,train,199,2,1,8,11,True,3
4016785,train,259,2,4,12,18,True,3
4025245,train,148,1,2,3,6,True,5
4037540,train,222,2,8,6,16,True,1
404962,train,258,4,8,9,21,False,0
4077545,train,284,11,5,4,20,True,6
4085165,train,97,3,2,1,6,False,0
4101734,train,12,1,2,0,3,False,0
4127641,train,17,1,1,1,3,False,0
4154124,train,175,2,5,5,12,False,0
4157501,train,12,1,1,2,4,True,3
4165041,train,12,1,2,1,4,True,4
417361,train,162,2,5,4,11,False,0
418433,train,116,2,5,6,13,False,0
4187541,train,19,1,1,1,3,True,1
4198313,train,9,1,1,1,3,True,4
4220015,train,14,1,2,0,3,False,0
43164,train,130,1,13,5,19,True,14
4346973,train,7,1,1,1,3,True,3
4353587,train,15,1,1,0,2,True,3
4404700,train,9,1,1,1,3,True,3
4407133,train,12,1,1,2,4,True,8
4448416,train,243,3,8,14,25,True,15
4459905,train,14,1,1,1,3,True,1
447787,train,15,1,0,0,1,False,0
4479815,train,17,1,1,1,3,True,3
4605864,train,15,1,1,1,3,True,2
4615718,train,22,1,2,0,3,True,6
4619431,train,7,1,1,1,3,True,3
4623522,train,75,1,3,1,5,True,2
4678681,train,18,1,0,0,1,False,0
4716523,train,8,1,1,2,4,True,7
4752239,train,14,2,2,1,5,True,2
4772206,train,19,1,1,1,3,True,6
4818631,train,11,1,0,1,2,False,0
484261,train,118,2,3,1,6,True,2
4908199,train,8,1,1,0,2,True,3
4938245,train,73,2,4,0,6,False,0
4949377,train,5,1,1,0,2,True,1
500415,train,12,1,1,0,2,False,0
5052446,train,16,1,1,1,3,False,0
50611,train,129,2,6,2,10,True,24
507792,train,153,4,11,6,21,True,12
5090759,train,139,2,4,6,12,False,0
526820,train,12,1,1,1,3,True,2
5322596,train,13,1,1,1,3,True,1
5341828,train,16,1,1,0,2,False,0
5378631,train,22,1,1,1,3,True,2
5410150,train,14,1,1,0,2,False,0
5431057,train,6,1,1,0,2,True,1
543887,train,18,1,1,2,4,True,6
550796,train,18,1,1,1,3,True,6
5512598,train,8,1,2,0,3,True,3
555487,train,197,4,7,4,15,True,4
5556863,train,14,1,1,1,3,True,4
5573167,train,13,1,1,1,3,True,2
5575706,train,12,1,1,0,2,False,0
5653418,train,7,1,2,1,4,True,4
5980490,train,8,1,1,2,4,True,5
605912,train,195,3,3,7,13,False,0
6108264,train,107,1,7,4,12,False,0
6108319,train,120,3,7,2,12,True,1
6111083,train,145,2,6,3,11,True,1
6113821,train,153,1,1,4,6,False,0
6116246,train,13,1,1,0,2,False,0
6119875,train,253,5,12,8,25,False,0
6122555,train,15,1,1,1,3,False,0
6123343,train,156,2,7,4,13,True,3
6123810,train,116,2,6,2,10,False,0
6124226,train,4,1,1,1,3,True,3
6125181,train,124,3,6,5,14,True,3
6131800,train,223,4,8,4,16,False,0
6134039,train,210,1,5,6,12,True,2
6134180,train,144,2,2,9,13,True,1
6143667,train,297,2,6,9,17,False,0
6146112,train,221,1,8,4,13,True,2
6148163,train,315,3,4,10,17,True,2
6148879,train,213,3,12,11,26,True,7
6150716,train,272,2,8,8,18,True,3
6151482,train,196,1,2,3,6,False,0
6182816,train,236,3,1,8,12,True,22
6189335,train,149,1,3,5,9,True,5
6206796,train,223,6,14,3,23,False,0
6227244,train,97,3,3,3,9,True,4
6261782,train,267,6,10,6,22,True,2
6307704,train,154,2,3,12,17,True,16
631030,train,177,2,6,7,15,False,0
6324934,train,213,2,5,2,9,True,5
6337497,train,184,1,3,7,11,False,0
6341410,train,177,2,4,3,9,False,0
6342928,train,195,5,9,5,19,True,5
6343259,train,186,2,4,4,10,False,0
6344196,train,184,4,9,3,16,False,0
6345111,train,309,2,14,6,22,False,0
6350097,train,226,3,9,3,15,False,0
6350412,train,380,1,15,5,21,False,0
6352035,train,310,3,7,10,20,True,1
6354030,train,187,5,6,7,18,True,8
6360688,train,281,5,15,4,24,True,1
6360773,train,157,3,3,6,12,True,1
6363798,train,280,3,11,12,26,True,5
6364880,train,251,1,8,5,14,False,0
6365881,train,142,4,3,5,12,False,0
6366124,train,287,2,1,22,25,False,0
6366148,train,235,2,8,7,17,False,0
6367857,train,160,5,5,1,11,True,2
6374683,train,115,2,5,2,9,True,3
6376144,train,256,2,9,12,23,True,5
6377221,train,248,7,7,10,24,True,1
6384285,train,76,3,2,1,6,True,2
6390445,train,184,1,5,5,11,True,2
6391269,train,111,2,6,3,11,False,0
6397729,train,168,2,7,6,15,True,2
6403021,train,160,3,6,6,15,False,0
6403413,train,278,5,8,7,20,True,2
6409006,train,254,1,7,3,11,True,4
6410450,train,134,4,4,6,14,False,0
6416184,train,159,2,10,3,15,True,16
6418295,train,276,5,6,11,22,False,0
6420374,train,288,2,14,10,26,True,4
6423162,train,164,4,6,5,15,True,3
6425480,train,247,2,4,7,13,True,3
6428372,train,164,3,6,4,13,True,1
6436868,train,70,1,4,4,9,False,0
6448998,train,17,2,1,0,3,False,0
6455048,train,87,2,3,2,7,True,8
6482920,train,199,3,2,3,8,False,0
6496450,train,282,2,4,11,17,False,0
6516935,train,228,3,5,8,16,True,28
6522132,train,120,2,6,7,15,True,3
653534,train,88,4,2,5,11,True,5
6552999,train,160,5,9,6,20,True,11
6586277,train,364,6,3,12,21,True,3
6624525,train,106,2,4,2,8,True,1
6630328,train,120,1,3,2,6,False,0
6633131,train,146,6,4,2,12,False,0
663366,train,13,1,1,0,2,False,0
6650773,train,127,3,7,1,11,True,8
6653648,train,297,4,12,9,25,True,8
6667628,train,128,1,4,4,9,True,3
6686808,train,192,4,8,9,21,True,15
6721970,train,158,4,11,4,19,True,9
6729651,train,206,3,3,4,10,True,3
6734073,train,331,3,13,11,27,False,0
6740101,train,196,2,4,5,11,False,0
6751144,train,139,4,5,4,13,False,0
6752752,train,20,1,1,0,2,True,1
6753091,train,153,3,6,2,11,True,4
6753858,train,18,1,2,1,4,False,0
6756508,train,207,3,2,5,10,True,2
6758263,train,17,1,2,1,4,False,0
6761890,train,235,4,6,9,19,True,8
6762195,train,221,2,9,5,16,False,0
6764321,train,139,1,8,3,12,True,5
6807568,train,232,3,12,8,23,True,2
6836750,train,222,6,9,3,18,True,2
6839001,train,173,1,10,3,14,True,1
6841763,train,8,1,1,1,3,True,8
6844471,train,133,2,5,2,9,False,0
6849726,train,124,5,6,7,18,False,0
6849742,train,249,1,11,15,27,True,17
6850464,train,210,5,4,4,13,True,1
6859471,train,71,1,3,0,4,False,0
6871470,train,212,2,4,6,12,False,0
688257,train,27,1,1,1,3,True,9
6882809,train,96,1,2,3,6,False,0
6885201,train,196,2,5,8,15,True,1
6927657,train,235,6,4,0,10,False,0
6938012,train,185,3,2,3,8,True,12
6958487,train,153,3,6,2,11,False,0
6980168,train,20,2,1,1,4,True,5
6984358,train,143,4,11,4,19,True,8
698606,train,127,1,4,6,11,True,1
6988462,train,116,2,10,1,13,True,1
6992570,train,378,2,2,7,11,False,0
7003882,train,7,1,1,0,2,True,6
7005474,train,187,3,9,8,20,True,11
7006663,train,196,4,1,4,9,False,0
7007454,train,268,3,5,9,17,True,17
7010528,train,196,4,9,5,18,True,1
7010662,train,27,1,1,0,2,False,0
7010854,train,208,3,8,4,15,False,0
7011331,train,224,3,4,4,11,True,1
7015093,train,78,3,3,1,7,False,0
701664,train,256,1,8,8,17,True,5
7017139,train,121,2,4,4,10,True,5
7028532,train,218,3,6,4,13,True,2
7029293,train,302,3,4,6,13,False,0
7032533,train,318,3,2,13,18,True,3
7032811,train,166,2,7,8,17,False,0
7035637,train,155,2,10,7,19,False,0
7036084,train,12,1,1,1,3,True,5
7036799,train,241,1,10,4,15,False,0
7037697,train,24,1,1,1,3,True,11
7044324,train,14,1,1,1,3,True,2
7047002,train,214,1,6,8,15,True,1
7048172,train,110,3,4,2,9,True,1
7053590,train,199,2,7,3,12,False,0
7056921,train,11,1,1,0,2,False,0
7069027,train,9,1,1,1,3,True,2
7072873,train,224,1,6,4,11,True,2
7075499,train,242,1,2,8,11,False,0
7080985,train,42,1,1,0,2,False,0
7092002,train,171,2,6,1,9,False,0
709549,train,26,1,1,0,2,False,0
7104637,train,178,6,8,3,17,True,6
7118776,train,15,1,1,1,3,False,0
7134226,train,155,1,4,5,10,False,0
7148967,train,157,4,5,4,13,True,2
7159500,train,267,1,9,8,18,False,0
7174605,train,91,2,10,4,16,False,0
7196452,train,18,1,1,2,4,False,0
7200736,train,133,3,2,9,14,False,0
7205145,train,78,2,3,0,5,True,3
7208897,train,114,3,3,4,10,True,2
7211918,train,239,6,5,7,18,True,1
7218018,train,82,1,2,1,4,False,0
7219904,train,166,4,2,6,12,True,2
7235205,train,182,2,9,7,18,True,7
7259216,train,155,1,7,4,12,True,4
7272152,train,105,2,5,3,10,False,0
7285032,train,21,1,1,2,4,True,6
7298122,train,169,3,2,5,10,False,0
7326194,train,263,2,9,6,17,True,10
7381634,train,159,3,1,2,6,False,0
7388581,train,161,4,2,6,12,True,6
7390376,train,80,3,5,5,13,True,3
7410734,train,234,1,2,2,5,False,0
7429786,train,8,1,1,0,2,True,2
7449282,train,164,5,3,6,14,False,0
7481533,train,401,3,5,9,17,False,0
7485923,train,432,7,5,10,22,True,4
7486842,train,179,5,9,3,17,True,2
7488285,train,487,4,7,10,21,True,26
7489845,train,291,3,10,16,29,False,0
7491394,train,184,2,8,5,15,True,3
7492158,train,194,1,4,5,10,False,0
7492424,train,455,8,7,3,18,True,2
7499684,train,337,4,9,8,21,False,0
7505498,train,12,1,1,1,3,True,4
7516831,train,326,5,12,8,25,True,25
7526007,train,196,2,1,2,5,True,16
7527107,train,251,2,6,6,14,False,0
7527453,train,325,5,2,7,14,True,3
7528271,train,378,1,12,5,18,False,0
7539544,train,189,4,8,10,22,True,19
7540705,train,305,2,6,9,17,True,1
7551999,train,169,4,7,4,15,True,12
7552649,train,332,3,4,1,8,False,0
7554709,train,199,1,3,5,9,True,1
7557852,train,327,4,8,12,24,True,10
7559165,train,157,4,3,2,9,True,5
7559252,train,230,1,4,5,10,False,0
7562882,train,245,2,7,13,22,False,0
7564450,train,269,5,12,7,24,True,9
7572690,train,324,4,3,11,18,True,2
7584286,train,164,5,1,3,9,True,1
7591314,train,290,6,7,6,19,True,18
7593098,train,256,3,7,4,14,True,1
7593698,train,161,3,5,1,9,False,0
7595068,train,277,3,6,9,18,True,2
7595712,train,345,6,7,10,23,True,7
7598920,train,334,6,9,10,25,True,14
7608035,train,13,1,1,1,3,True,2
7608801,train,250,2,4,7,13,True,4
7612555,train,173,4,7,4,15,False,0
7616334,train,347,5,4,6,15,False,0
7617857,train,183,3,4,6,13,True,8
7620474,train,199,6,4,13,23,True,1
7635420,train,323,3,5,9,17,False,0
7640140,train,367,3,9,2,14,True,13
7643653,train,233,4,3,12,19,True,13
7644960,train,277,5,15,11,31,True,2
7646610,train,160,3,4,6,13,True,2
7649753,train,277,1,6,4,11,True,24
7650233,train,346,2,5,7,14,True,38
7654128,train,266,3,8,6,17,True,1
7655889,train,348,4,15,1,20,True,2
7670096,train,499,3,11,8,22,False,0
7672876,train,295,3,3,6,12,False,0
7673658,train,137,4,5,7,16,True,9
7674231,train,230,2,3,4,9,False,0
7676782,train,284,2,7,7,16,False,0
7679164,train,271,2,9,3,14,False,0
7680306,train,226,3,4,9,16,True,3
7692028,train,363,7,6,6,19,False,0
7692109,train,179,5,1,4,10,True,49
7699494,train,233,2,8,4,14,True,2
7704288,train,319,2,7,6,15,False,0
7705531,train,196,5,6,3,14,True,6
7706098,train,451,2,6,7,15,False,0
7706148,train,195,4,2,1,7,True,7
7707405,train,473,9,6,11,26,False,0
7708953,train,169,1,1,0,2,True,4
7712308,train,184,4,7,5,16,True,7
7714229,train,192,2,3,9,14,False,0
7726441,train,327,3,12,12,27,False,0
772759,train,358,5,6,2,13,True,9
7733183,train,308,4,8,4,16,True,1
7733424,train,217,1,6,10,17,False,0
7739439,train,158,3,3,3,9,True,12
7742155,train,216,5,4,7,16,True,7
7743697,train,205,3,1,3,7,False,0
7755996,train,135,2,8,8,18,False,0
7761011,train,167,4,5,3,12,False,0
7761019,train,181,1,11,8,20,True,4
7774537,train,379,5,5,6,16,True,3
7789678,train,285,1,1,3,5,False,0
7799030,train,403,2,8,10,20,True,15
7801065,train,214,4,6,4,14,True,21
7803065,train,275,8,4,0,12,False,0
7806134,train,224,2,4,3,9,True,2
7809641,train,303,3,4,3,10,False,0
7810153,train,191,4,4,5,13,False,0
7814161,train,196,2,8,14,24,True,8
7814306,train,162,4,9,4,17,False,0
7815983,train,211,2,13,5,20,True,1
7820060,train,244,3,16,9,28,True,18
7824501,train,245,4,1,1,6,False,0
7825420,train,307,3,5,8,16,False,0
7826791,train,207,4,14,2,20,True,10
7829176,train,175,4,6,7,17,True,4
7831455,train,154,3,2,4,9,False,0
7831456,train,213,4,7,2,13,True,2
7840362,train,184,1,5,2,8,False,0
7841058,train,234,3,6,10,19,False,0
7851604,train,177,1,7,4,12,False,0
7856515,train,290,2,3,7,12,False,0
7857500,train,151,2,3,5,10,False,0
7859140,train,410,3,5,11,19,True,45
7862876,train,116,1,5,4,10,False,0
7865492,train,303,7,6,11,24,False,0
7871820,train,26,2,3,1,6,True,8
7873425,train,20,1,1,1,3,True,7
787788,train,193,5,4,8,17,False,0
7881024,train,320,4,10,5,19,True,4
7881454,train,129,1,1,5,7,True,3
7881703,train,209,1,8,7,16,True,1
7887018,train,469,5,2,4,11,True,8
7888291,train,280,2,10,5,17,False,0
7889896,train,310,4,10,2,16,True,5
7891203,train,221,2,4,6,12,False,0
7892971,train,149,4,5,4,13,False,0
7893582,train,216,3,3,3,9,False,0
789390,train,13,1,1,1,3,True,4
7896655,train,247,4,5,8,17,True,46
7906128,train,315,2,7,4,13,True,1
7907677,train,447,2,22,14,38,False,0
7910732,train,203,2,8,2,12,True,6
7910792,train,246,2,3,4,9,True,15
7923712,train,177,5,7,7,19,False,0
7923916,train,171,6,6,7,19,True,5
7924475,train,369,2,19,8,29,True,1
792738,train,129,3,3,2,8,True,3
7928125,train,122,3,2,1,6,True,1
7936339,train,229,2,4,4,10,False,0
7936677,train,77,1,4,3,8,True,4
7936969,train,164,2,7,6,15,True,7
7941489,train,212,5,2,2,9,False,0
7942578,train,262,1,5,11,17,False,0
7944932,train,304,6,4,10,20,True,11
7946102,train,353,3,7,12,22,False,0
7946254,train,163,3,6,1,10,True,4
7954555,train,162,4,6,4,14,True,3
7955250,train,224,2,4,6,12,True,9
7956382,train,351,3,4,8,15,True,2
7956629,train,270,2,7,12,21,False,0
7960300,train,152,2,2,5,9,False,0
7961334,train,15,1,1,0,2,True,5
7963648,train,274,1,6,10,17,True,6
7964693,train,151,3,5,2,10,False,0
7964960,train,292,3,18,5,26,True,3
7966066,train,321,6,3,15,24,False,0
7969211,train,127,4,7,4,15,True,4
7974179,train,492,3,3,8,14,True,20
7975860,train,334,2,5,4,11,True,22
7976148,train,120,3,4,1,8,True,1
7977921,train,226,4,3,6,13,True,5
7981078,train,494,4,20,12,36,False,0
7995312,train,203,2,16,9,27,False,0
7995325,train,331,4,6,5,15,False,0
7997384,train,256,4,11,5,20,True,4
7997386,train,191,4,8,6,18,False,0
799982,train,12,1,1,1,3,True,1
80115,train,23,1,2,1,4,True,1
8015504,train,325,1,7,10,18,False,0
8015776,train,142,2,6,5,13,True,1
8018108,train,307,1,5,9,15,True,8
8018457,train,307,3,11,10,24,True,2
8033763,train,190,4,7,8,19,True,4
8034784,train,174,1,6,7,14,True,3
8035029,train,195,2,8,6,16,False,0
8045623,train,88,1,1,1,3,True,2
8047747,train,158,2,5,0,7,True,7
8053586,train,344,3,5,9,17,True,5
8056005,train,326,2,1,17,20,True,3
8060436,train,309,2,6,4,12,False,0
8063348,train,133,1,7,5,13,False,0
8063943,train,103,3,4,1,8,True,3
8069156,train,7,1,1,0,2,False,0
8077143,train,127,5,8,3,16,True,9
8090084,train,72,2,3,2,7,True,10
8091822,train,265,1,5,21,27,False,0
8094114,train,398,3,10,7,20,True,2
8097925,train,303,3,6,10,19,False,0
8098276,train,316,7,8,9,24,False,0
8101194,train,334,2,15,5,22,False,0
8104273,train,264,4,4,10,18,True,19
8106772,train,218,5,8,2,15,True,3
8115195,train,225,4,5,7,16,False,0
8123267,train,414,4,21,9,34,True,12
8123947,train,273,4,6,6,16,True,3
8126502,train,198,2,6,6,14,False,0
8127293,train,128,2,2,2,6,True,1
8129324,train,171,4,4,1,9,False,0
8131429,train,266,2,4,8,14,True,1
8132701,train,131,5,3,3,11,True,1
8133853,train,448,6,6,9,21,False,0
8137583,train,178,2,7,5,14,True,2
813984,train,234,1,2,7,10,False,0
8141163,train,237,5,8,8,21,True,1
8141223,train,292,3,3,10,16,True,3
8155449,train,152,1,5,2,8,True,21
8156515,train,307,6,8,7,21,False,0
8159300,train,421,5,11,12,28,True,1
8161002,train,286,1,13,15,29,False,0
8162628,train,251,2,8,5,15,False,0
8169405,train,215,1,4,4,9,False,0
8179165,train,436,1,24,12,37,True,15
8179563,train,155,2,6,3,11,False,0
8197064,train,229,2,2,1,5,False,0
8198938,train,331,2,13,10,25,False,0
8208469,train,236,3,2,4,9,False,0
8208874,train,219,4,6,8,18,True,2
8210831,train,184,2,2,1,5,False,0
8210973,train,201,2,11,5,18,True,8
8213019,train,234,2,11,6,19,True,10
8214547,train,250,5,7,9,21,True,6
8215273,train,247,4,16,7,27,False,0
8217692,train,10,1,1,0,2,False,0
8222739,train,287,4,10,6,20,True,5
8227803,train,357,3,7,14,24,False,0
8237838,train,277,5,1,2,8,False,0
8238214,train,264,3,5,4,12,False,0
8245359,train,335,1,3,10,14,False,0
8255984,train,135,3,6,3,12,False,0
8259746,train,287,11,8,8,27,True,34
8260242,train,222,1,5,9,15,True,17
8268649,train,338,4,1,8,13,False,0
8272303,train,234,2,12,7,21,True,9
8274583,train,190,2,3,7,12,False,0
8275152,train,226,3,12,4,19,True,6
8275903,train,317,3,4,3,10,False,0
8276557,train,346,3,14,8,25,False,0
8277075,train,377,1,16,14,31,True,2
8279616,train,215,5,5,11,21,True,4
8281875,train,301,4,12,9,25,True,2
8282676,train,186,5,5,6,16,True,3
8292465,train,182,3,2,2,7,True,2
8296409,train,174,2,1,6,9,False,0
8297739,train,296,2,14,5,21,False,0
8305277,train,163,3,9,3,15,False,0
8318411,train,215,3,5,1,9,False,0
8323420,train,312,4,3,1,8,True,11
8331682,train,455,4,10,5,19,True,1
8332150,train,486,5,3,14,22,True,2
8333941,train,274,2,4,3,9,False,0
8334086,train,346,4,1,8,13,True,1
8338088,train,236,1,9,5,15,False,0
8338943,train,377,5,7,5,17,True,2
8352625,train,234,3,7,8,18,True,25
8363113,train,300,3,11,7,21,True,2
8367775,train,323,4,11,2,17,True,6
8374255,train,194,3,10,11,24,False,0
8376441,train,101,2,5,2,9,True,7
8376638,train,190,2,3,7,12,True,5
8378411,train,229,3,5,5,13,True,6
8383874,train,235,4,5,4,13,True,6
8387067,train,271,5,5,8,18,False,0
8391792,train,309,5,13,5,23,False,0
8392359,train,208,2,5,9,16,True,13
839327,train,199,2,1,7,10,False,0
8394956,train,178,3,3,2,8,True,5
8396304,train,12,1,2,1,4,False,0
8403910,train,293,4,5,6,15,False,0
8403942,train,245,4,7,4,15,False,0
8411891,train,383,4,15,10,29,True,12
8419816,train,373,3,12,12,27,True,1
8421029,train,73,2,4,3,9,True,2
8428787,train,302,1,1,9,11,False,0
8434135,train,272,5,9,4,18,True,18
8435259,train,211,2,5,5,12,False,0
