method,setting,split,raw_path,judge_path,summary_path,judge_evaluator_version,judge_prompt_version,label,dimension,value,count,rate
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,granularity,mixed,99,0.518324607329843
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,overall_verdict,strong,84,0.4397905759162304
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,overall_verdict,mixed,87,0.45549738219895286
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,overall_verdict,weak,20,0.10471204188481675
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,completeness,complete,1,0.005235602094240838
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,completeness,partial,0,0.0
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,completeness,missing,190,0.9947643979057592
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,accuracy,accurate,1,0.005235602094240838
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,accuracy,mixed,0,0.0
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,accuracy,incorrect,190,0.9947643979057592
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,noise,low,191,1.0
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,noise,medium,0,0.0
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,noise,high,0,0.0
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,granularity,appropriate,175,0.9162303664921466
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,granularity,too_broad,0,0.0
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,granularity,too_narrow,16,0.08376963350785341
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,granularity,mixed,0,0.0
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,overall_verdict,strong,1,0.005235602094240838
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,overall_verdict,mixed,0,0.0
llm,i_single_real_test191_2026-05-16_r1,test,results/preds/llm/i_single_real_test191_2026-05-16_r1/raw.jsonl,results/preds/llm/i_single_real_test191_2026-05-16_r1/judge.jsonl,results/metrics/i_single_real_test191_2026-05-16_r1.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,overall_verdict,weak,190,0.9947643979057592
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,completeness,complete,2,0.010471204188481676
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,completeness,partial,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,completeness,missing,189,0.9895287958115183
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,accuracy,accurate,2,0.010471204188481676
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,accuracy,mixed,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,accuracy,incorrect,189,0.9895287958115183
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,noise,low,191,1.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,noise,medium,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,noise,high,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,granularity,appropriate,172,0.900523560209424
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,granularity,too_broad,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,granularity,too_narrow,19,0.09947643979057591
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,granularity,mixed,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,overall_verdict,strong,2,0.010471204188481676
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,overall_verdict,mixed,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,overall_verdict,weak,189,0.9895287958115183
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,completeness,complete,74,0.387434554973822
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,completeness,partial,96,0.5026178010471204
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,completeness,missing,21,0.1099476439790576
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,accuracy,accurate,156,0.8167539267015707
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,accuracy,mixed,14,0.07329842931937172
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,accuracy,incorrect,21,0.1099476439790576
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,noise,low,166,0.8691099476439791
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,noise,medium,25,0.13089005235602094
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,noise,high,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,granularity,appropriate,144,0.7539267015706806
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,granularity,too_broad,3,0.015706806282722512
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,granularity,too_narrow,18,0.09424083769633508
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,granularity,mixed,26,0.13612565445026178
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,overall_verdict,strong,74,0.387434554973822
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,overall_verdict,mixed,96,0.5026178010471204
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,I,overall_verdict,weak,21,0.1099476439790576
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,completeness,complete,1,0.005235602094240838
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,completeness,partial,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,completeness,missing,190,0.9947643979057592
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,accuracy,accurate,1,0.005235602094240838
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,accuracy,mixed,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,accuracy,incorrect,190,0.9947643979057592
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,noise,low,191,1.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,noise,medium,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,noise,high,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,granularity,appropriate,172,0.900523560209424
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,granularity,too_broad,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,granularity,too_narrow,19,0.09947643979057591
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,granularity,mixed,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,overall_verdict,strong,1,0.005235602094240838
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,overall_verdict,mixed,0,0.0
llm,i_label_prompt_robustness_round1_A1_fewshot_only,test,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A1_fewshot_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A1_fewshot_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,O,overall_verdict,weak,190,0.9947643979057592
llm,i_label_prompt_robustness_round1_A2_rep_only,test,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A2_rep_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,completeness,complete,2,0.010471204188481676
llm,i_label_prompt_robustness_round1_A2_rep_only,test,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A2_rep_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,completeness,partial,0,0.0
llm,i_label_prompt_robustness_round1_A2_rep_only,test,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A2_rep_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,completeness,missing,189,0.9895287958115183
llm,i_label_prompt_robustness_round1_A2_rep_only,test,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A2_rep_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,accuracy,accurate,2,0.010471204188481676
llm,i_label_prompt_robustness_round1_A2_rep_only,test,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A2_rep_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,accuracy,mixed,0,0.0
llm,i_label_prompt_robustness_round1_A2_rep_only,test,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A2_rep_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,accuracy,incorrect,189,0.9895287958115183
llm,i_label_prompt_robustness_round1_A2_rep_only,test,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/raw.jsonl,results/preds/llm/i_label_prompt_robustness_round1_A2_rep_only/judge.jsonl,results/metrics/i_label_prompt_robustness_round1_A2_rep_only.judge_metrics.json,phase9-judge-v1,judge_rubric_v2,P,noise,low,191,1.0
