pmid,study_id,gt_record_idx,model,slot_id,domain,gt_domain_str,gt,pred,match
28167895,Benli 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
28167895,Benli 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding (performance bias and detection bias): All outcomes,Unclear risk,High risk,0
28167895,Benli 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding (performance bias and detection bias): All outcomes,Unclear risk,Unclear risk,1
28167895,Benli 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Low risk,0
28175295,Simon 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Low risk,0
28175295,Simon 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
28175295,Simon 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All other outcomes,High risk,High risk,1
28175295,Simon 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All other outcomes,High risk,Low risk,0
28175295,Simon 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),"Incomplete outcome data (attrition bias): Outcomes assessed also after discharge: maintenance of sinus rhythm following discharge or at the end of study follow-up, stroke or systemic embolism within the first 30 days, 30-day all-cause mortality, 30-day cardiovascular mortality, quality of life within the first year post-cardioversion, heart failure admission within the first month, complications occurring in the first week",Not applicable,Low risk,0
28177498,Lüdicke 2018,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
28177498,Lüdicke 2018,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
28177498,Lüdicke 2018,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Low risk,1
28177498,Lüdicke 2018,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
28186933,Karagiannis 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28186933,Karagiannis 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
28186933,Karagiannis 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,Low risk,0
28186933,Karagiannis 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,High risk,0
28186933,Karagiannis 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
28210662,GALA 2013,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Unclear risk,0
28210662,GALA 2013,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
28210662,GALA 2013,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,Low risk,0
28210662,GALA 2013,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
28210662,GALA 2013,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Unclear risk,0
28241070,Leao 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28241070,Leao 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
28241070,Leao 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
28241070,Leao 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,High risk,Unclear risk,0
28241070,Leao 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Low risk,0
28264796,Lyons 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28264796,Lyons 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
28264796,Lyons 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
28264796,Lyons 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Low risk,1
28264796,Lyons 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
28275066,Schmidt 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28275066,Schmidt 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
28275066,Schmidt 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All other outcomes,Unclear risk,High risk,0
28275066,Schmidt 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All other outcomes,Unclear risk,Low risk,0
28275066,Schmidt 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),"Incomplete outcome data (attrition bias): Outcomes assessed also after discharge: maintenance of sinus rhythm following discharge or at the end of study follow-up, stroke or systemic embolism within the first 30 days, 30-day all-cause mortality, 30-day cardiovascular mortality, quality of life within the first year post-cardioversion, heart failure admission within the first month, complications occurring in the first week",Not applicable,Low risk,0
28275516,Fayad 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Unclear risk,0
28275516,Fayad 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
28275516,Fayad 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
28275516,Fayad 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,Low risk,0
28275516,Fayad 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
28291262,Lemonnier 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28291262,Lemonnier 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
28291262,Lemonnier 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,Low risk,0
28291262,Lemonnier 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
28291262,Lemonnier 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,High risk,0
28295915,Perestelo‐Perez 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28295915,Perestelo‐Perez 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
28295915,Perestelo‐Perez 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,High risk,0
28295915,Perestelo‐Perez 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Unclear risk,0
28295915,Perestelo‐Perez 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
28328946,Sgandurra 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
28328946,Sgandurra 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
28328946,Sgandurra 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
28328946,Sgandurra 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
28328946,Sgandurra 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
28356133,McClurg 2018,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28356133,McClurg 2018,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
28356133,McClurg 2018,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
28356133,McClurg 2018,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,High risk,0
28356133,McClurg 2018,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
28393781,Kandasamy 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28393781,Kandasamy 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
28393781,Kandasamy 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Low risk,Low risk,1
28393781,Kandasamy 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
28393781,Kandasamy 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
28441944,Grellety 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28441944,Grellety 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
28441944,Grellety 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
28441944,Grellety 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Unclear risk,0
28441944,Grellety 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
28491459,White 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28491459,White 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
28491459,White 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Low risk,Low risk,1
28491459,White 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,High risk,1
28491459,White 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
28496369,Momoeda 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
28496369,Momoeda 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
28496369,Momoeda 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
28496369,Momoeda 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,High risk,High risk,1
28496369,Momoeda 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Low risk,0
28541646,Ayers 2018,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28541646,Ayers 2018,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
28541646,Ayers 2018,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
28541646,Ayers 2018,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
28541646,Ayers 2018,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
28542285,Mathews 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28542285,Mathews 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
28542285,Mathews 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,Low risk,0
28542285,Mathews 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,High risk,1
28542285,Mathews 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),High risk,Low risk,0
28558042,Karpov 2005,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
28558042,Karpov 2005,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
28558042,Karpov 2005,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding (performance bias and detection bias): All outcomes,High risk,High risk,1
28558042,Karpov 2005,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding (performance bias and detection bias): All outcomes,High risk,Unclear risk,0
28558042,Karpov 2005,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Low risk,0
28585868,Eriksson 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Unclear risk,0
28585868,Eriksson 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
28585868,Eriksson 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Low risk,High risk,0
28585868,Eriksson 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,Unclear risk,0
28585868,Eriksson 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),High risk,Low risk,0
28599674,Modi 2019,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28599674,Modi 2019,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
28599674,Modi 2019,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
28599674,Modi 2019,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,High risk,Unclear risk,0
28599674,Modi 2019,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
28619050,Westling 2019,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28619050,Westling 2019,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
28619050,Westling 2019,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Unclear risk,High risk,0
28619050,Westling 2019,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Unclear risk,Low risk,0
28619050,Westling 2019,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
28619701,Beiwinkel 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28619701,Beiwinkel 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
28619701,Beiwinkel 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
28619701,Beiwinkel 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,Unclear risk,0
28619701,Beiwinkel 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),High risk,High risk,1
28629886,Aranda Ausern 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28629886,Aranda Ausern 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
28629886,Aranda Ausern 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
28629886,Aranda Ausern 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,High risk,High risk,1
28629886,Aranda Ausern 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
28650195,Vidrine 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28650195,Vidrine 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
28650195,Vidrine 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,High risk,0
28650195,Vidrine 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Unclear risk,Unclear risk,1
28650195,Vidrine 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
28650195,Vidrine 2016,1,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Low risk,0
28650195,Vidrine 2016,1,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
28650195,Vidrine 2016,1,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Unclear risk,0
28650195,Vidrine 2016,1,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
28713515,Moghaddam 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Low risk,0
28713515,Moghaddam 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
28713515,Moghaddam 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Unclear risk,Low risk,0
28713515,Moghaddam 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Unclear risk,Low risk,0
28713515,Moghaddam 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Unclear risk,High risk,0
28761731,Ueno 2013,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28761731,Ueno 2013,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
28761731,Ueno 2013,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
28761731,Ueno 2013,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,High risk,0
28761731,Ueno 2013,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
28801393,Prabhakaran 2019,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28801393,Prabhakaran 2019,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
28801393,Prabhakaran 2019,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
28801393,Prabhakaran 2019,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
28801393,Prabhakaran 2019,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
28810918,Lei 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28810918,Lei 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
28810918,Lei 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias) subjective outcomes,High risk,High risk,1
28810918,Lei 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias) subjective outcomes,Unclear risk,Low risk,0
28810918,Lei 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
28817997,CLARITY 2010,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Unclear risk,0
28817997,CLARITY 2010,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
28817997,CLARITY 2010,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Low risk,Low risk,1
28817997,CLARITY 2010,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,High risk,0
28817997,CLARITY 2010,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
28821271,Pazit 2018,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Unclear risk,0
28821271,Pazit 2018,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
28821271,Pazit 2018,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
28821271,Pazit 2018,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),"Blinding of outcome assessment (detection bias) - subjective self-reported outcomes (pain, function, quality of life)",High risk,High risk,1
28821271,Pazit 2018,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Unclear risk,1
28852660,Vakily 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Low risk,0
28852660,Vakily 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
28852660,Vakily 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Unclear risk,High risk,0
28852660,Vakily 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Unclear risk,0
28852660,Vakily 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Unclear risk,Unclear risk,1
28859646,Oostendorp 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
28859646,Oostendorp 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
28859646,Oostendorp 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,High risk,0
28859646,Oostendorp 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,High risk,0
28859646,Oostendorp 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
